31496,0.151302,1421,215,1206
31497,0.081457,1510,123,1387
31498,0.12718,1376,175,1201
31499,0.175527,1185,208,977
31500,0.173804,1191,207,984
31701,0.110866,1362,151,1211
31702,0.11547,1351,156,1195
31703,0.152434,1253,191,1062
31704,0.140502,1274,179,1095
31705,0.226804,1164,264,900
32701,0.185833,1200,223,977
32702,0.151388,1189,180,1009
32703,0.0456882,1751,80,1671
32704,0.193524,1297,251,1046
32705,0.155698,1246,194,1052
32886,0.160066,1212,194,1018
32887,0.161719,1280,207,1073
32888,0.185629,1169,217,952
32889,0.0990928,1433,142,1291
32890,0.0985626,1461,144,1317
70363,0.0930851,1504,140,1364
70364,0.159935,1238,198,1040
70365,0.192771,1245,240,1005
70471,0.103398,1383,143,1240
70472,0.143895,1376,198,1178
70473,0.149562,1257,188,1069
70474,0.0887693,1487,132,1355
70475,0.179886,1223,220,1003
73106,0.104017,1394,145,1249
73107,0.122598,1509,185,1324
73108,0.152697,1205,184,1021
73109,0.125267,1405,176,1229
73110,0.190975,1241,237,1004
74241,0.0635111,1669,106,1563
74242,0.0728972,1605,117,1488
74243,0.159212,1319,210,1109
74244,0.0580411,1654,96,1558
74245,0.191506,1248,239,1009
78131,0.104499,1378,144,1234
78132,0.0912185,1469,134,1335
78133,0.0788623,1547,122,1425
78134,0.15997,1319,211,1108
78135,0.189349,1352,256,1096
78211,0.16624,1173,195,978
78212,0.118209,1362,161,1201
78213,0.184867,1163,215,948
78214,0.0545977,1740,95,1645
78215,0.149266,1226,183,1043
78596,0.173623,1198,208,990
78597,0.172585,1211,209,1002
78598,0.199843,1271,254,1017
78599,0.140282,1276,179,1097
78600,0.0421235,1733,73,1660
78698,0.0857713,1504,129,1375
78699,0.224608,1211,272,939
78700,0.176033,1210,213,997
216,0.131759,1313,173,1140
217,0.136064,1367,186,1181
218,0.1411,1382,195,1187
219,0.179967,1228,221,1007
220,0.120059,1366,164,1202
19441,0.145455,1375,200,1175
19442,0.126886,1458,185,1273
19443,0.0852811,1583,135,1448
19444,0.18599,1242,231,1011
19445,0.157272,1437,226,1211
29846,0.0734824,1565,115,1450
29847,0.210751,1172,247,925
29848,0.164639,1233,203,1030
29849,0.110729,1454,161,1293
29850,0.0413271,1718,71,1647
31411,0.168614,1198,202,996
31412,0.149758,1242,186,1056
31413,0.107328,1351,145,1206
31414,0.226804,1164,264,900
31415,0.185123,1183,219,964
38906,0.128063,1265,162,1103
38907,0.172993,1370,237,1133
38908,0.161031,1242,200,1042
38909,0.119273,1375,164,1211
38910,0.0592547,1637,97,1540
43986,0.0406877,1745,71,1674
43987,0.0492401,1645,81,1564
43988,0.165462,1245,206,1039
43989,0.186179,1230,229,1001
43990,0.11938,1290,154,1136
44606,0.124812,1330,166,1164
44607,0.127234,1399,178,1221
44608,0.132384,1405,186,1219
44609,0.173745,1295,225,1070
44610,0.206565,1249,258,991
71346,0.199511,1228,245,983
71347,0.161515,1294,209,1085
71348,0.186065,1263,235,1028
71349,0.059795,1756,105,1651
71350,0.151685,1246,189,1057
72306,0.138329,1388,192,1196
72307,0.152033,1230,187,1043
72308,0.156863,1326,208,1118
72309,0.150897,1226,185,1041
72310,0.164204,1218,200,1018
75376,0.165017,1212,200,1012
75377,0.123494,1328,164,1164
75378,0.109773,1412,155,1257
75379,0.100801,1498,151,1347
75380,0.17301,1156,200,956
75386,0.154545,1320,204,1116
75387,0.126488,1344,170,1174
75388,0.172061,1174,202,972
75389,0.173478,1199,208,991
75390,0.143184,1313,188,1125
76646,0.179572,1214,218,996
76647,0.185727,1163,216,947
76648,0.0707965,1695,120,1575
76649,0.136864,1454,199,1255
76650,0.155058,1206,187,1019
76936,0.222222,1197,266,931
76937,0.160484,1321,212,1109
76938,0.128393,1363,175,1188
76939,0.141774,1319,187,1132
76940,0.163462,1248,204,1044
77076,0.120855,1357,164,1193
77077,0.171164,1297,222,1075
77078,0.152672,1310,200,1110
77079,0.108789,1627,177,1450
77080,0.0887612,1566,139,1427
77156,0.118497,1384,164,1220
77157,0.186645,1243,232,1011
77158,0.169192,1188,201,987
77159,0.164463,1210,199,1011
77160,0.135922,1339,182,1157
77181,0.0797148,1543,123,1420
77182,0.149728,1289,193,1096
77183,0.15748,1270,200,1070
77184,0.18423,1319,243,1076
77185,0.198003,1202,238,964
77236,0.149765,1489,223,1266
77237,0.0508369,1613,82,1531
77238,0.199372,1274,254,1020
77239,0.233476,1165,272,893
77240,0.0418315,1769,74,1695
77261,0.133333,1320,176,1144
77262,0.18275,1171,214,957
77263,0.152516,1272,194,1078
77264,0.180315,1270,229,1041
77265,0.137879,1320,182,1138
77406,0.172763,1285,222,1063
77407,0.067938,1678,114,1564
77408,0.130296,1251,163,1088
77409,0.170732,1230,210,1020
77410,0.180843,1305,236,1069
77416,0.0956641,1453,139,1314
77417,0.083949,1489,125,1364
77418,0.107166,1549,166,1383
77419,0.0550823,1761,97,1664
77420,0.221298,1202,266,936
77541,0.165419,1336,221,1115
77542,0.177406,1195,212,983
77543,0.207921,1212,252,960
77544,0.148265,1268,188,1080
77545,0.118871,1346,160,1186
77586,0.160956,1255,202,1053
77587,0.0966644,1469,142,1327
77588,0.152425,1299,198,1101
77589,0.217004,1235,268,967
77590,0.169951,1218,207,1011
77911,0.0925314,1513,140,1373
77912,0.0938303,1556,146,1410
77913,0.154908,1304,202,1102
77914,0.123401,1329,164,1165
77915,0.151146,1396,211,1185
77946,0.199346,1224,244,980
77947,0.138498,1278,177,1101
77948,0.179694,1241,223,1018
77949,0.114265,1374,157,1217
77950,0.181974,1165,212,953
77951,0.163374,1316,215,1101
77952,0.108617,1381,150,1231
77953,0.189335,1294,245,1049
77954,0.156895,1211,190,1021
77955,0.1251,1255,157,1098
78101,0.173841,1208,210,998
78102,0.207245,1187,246,941
78103,0.195563,1217,238,979
78104,0.158654,1248,198,1050
78105,0.186953,1257,235,1022
78286,0.0731861,1585,116,1469
78287,0.145679,1215,177,1038
78288,0.190805,1305,249,1056
78289,0.164706,1275,210,1065
78290,0.16566,1159,192,967
78341,0.177563,1346,239,1107
78342,0.121064,1429,173,1256
78343,0.124638,1380,172,1208
78344,0.100463,1513,152,1361
78345,0.157932,1412,223,1189
78466,0.147517,1349,199,1150
78467,0.0985155,1482,146,1336
78468,0.116345,1401,163,1238
78469,0.18384,1349,248,1101
78470,0.186235,1235,230,1005
78676,0.0858934,1595,137,1458
78677,0.113933,1378,157,1221
78678,0.0504866,1644,83,1561
78679,0.193925,1284,249,1035
78680,0.121192,1543,187,1356
78696,0.133648,1272,170,1102
78697,0.162406,1330,216,1114
1136,0.134164,1364,183,1181
1137,0.159443,1292,206,1086
1138,0.148148,1242,184,1058
1139,0.148003,1277,189,1088
1140,0.174941,1269,222,1047
25646,0.0900723,1521,137,1384
25647,0.155538,1273,198,1075
25648,0.0600462,1732,104,1628
25649,0.156131,1313,205,1108
25650,0.127522,1388,177,1211
26341,0.184589,1181,218,963
26342,0.191304,1265,242,1023
26343,0.173913,1196,208,988
26344,0.131054,1404,184,1220
26345,0.096181,1414,136,1278
33151,0.0702087,1581,111,1470
33152,0.152517,1331,203,1128
33153,0.187449,1227,230,997
33154,0.111266,1438,160,1278
33155,0.144904,1256,182,1074
35186,0.0968604,1497,145,1352
35187,0.148594,1245,185,1060
35188,0.084724,1558,132,1426
35189,0.161657,1231,199,1032
35190,0.157005,1242,195,1047
35926,0.0866976,1511,131,1380
35927,0.11781,1443,170,1273
35928,0.172697,1216,210,1006
35929,0.188142,1265,238,1027
35930,0.131343,1340,176,1164
36256,0.0527894,1667,88,1579
36257,0.156814,1218,191,1027
36258,0.163477,1254,205,1049
36259,0.0774787,1523,118,1405
36260,0.215936,1255,271,984
38121,0.137828,1335,184,1151
38122,0.160729,1207,194,1013
38123,0.097561,1517,148,1369
38124,0.0642317,1588,102,1486
38125,0.0806897,1450,117,1333
38246,0.128912,1342,173,1169
38247,0.10054,1482,149,1333
38248,0.0770701,1570,121,1449
38249,0.154639,1261,195,1066
38250,0.214052,1224,262,962
38306,0.140999,1461,206,1255
38307,0.0840799,1451,122,1329
38308,0.149102,1281,191,1090
38309,0.151681,1279,194,1085
38310,0.158062,1259,199,1060
43191,0.172007,1186,204,982
43192,0.181748,1304,237,1067
43193,0.182652,1199,219,980
43194,0.0473715,1731,82,1649
43195,0.167981,1268,213,1055
70956,0.161365,1289,208,1081
70957,0.143191,1285,184,1101
70958,0.207287,1235,256,979
70959,0.0484055,1756,85,1671
70960,0.189948,1353,257,1096
71581,0.186567,1206,225,981
71582,0.133106,1465,195,1270
71583,0.161264,1234,199,1035
71584,0.182756,1357,248,1109
71585,0.189711,1244,236,1008
71631,0.12669,1405,178,1227
71632,0.0667506,1588,106,1482
71633,0.0845426,1585,134,1451
71634,0.0991561,1422,141,1281
71635,0.168574,1311,221,1090
71906,0.100344,1455,146,1309
71907,0.123098,1446,178,1268
71908,0.179641,1336,240,1096
71909,0.139735,1281,179,1102
71910,0.15478,1318,204,1114
71961,0.13738,1252,172,1080
71962,0.203138,1211,246,965
71963,0.168333,1200,202,998
71964,0.219048,1260,276,984
71965,0.16371,1240,203,1037
72456,0.126178,1379,174,1205
72457,0.0844327,1516,128,1388
72458,0.122372,1332,163,1169
72459,0.1797,1202,216,986
72460,0.145382,1245,181,1064
72461,0.123663,1496,185,1311
72462,0.131659,1314,173,1141
72463,0.143605,1337,192,1145
72464,0.161753,1255,203,1052
72465,0.126283,1267,160,1107
72731,0.147947,1291,191,1100
72732,0.147541,1220,180,1040
72733,0.115611,1358,157,1201
72734,0.135344,1293,175,1118
72735,0.168766,1191,201,990
72776,0.181301,1230,223,1007
72777,0.0681234,1556,106,1450
72778,0.121321,1393,169,1224
72779,0.134601,1367,184,1183
72780,0.12803,1320,169,1151
73516,0.1,1440,144,1296
73517,0.131398,1309,172,1137
73518,0.152381,1260,192,1068
73519,0.132801,1378,183,1195
73520,0.17632,1174,207,967
75021,0.125884,1414,178,1236
75022,0.211031,1251,264,987
75023,0.187779,1342,252,1090
75024,0.118335,1369,162,1207
75025,0.0797973,1579,126,1453
75061,0.141176,1275,180,1095
75062,0.198502,1335,265,1070
75063,0.136874,1337,183,1154
75064,0.0999334,1501,150,1351
75065,0.112018,1348,151,1197
75091,0.196046,1214,238,976
75092,0.163132,1226,200,1026
75093,0.218802,1202,263,939
75094,0.0670257,1671,112,1559
75095,0.158789,1354,215,1139
75116,0.112414,1450,163,1287
75117,0.155423,1171,182,989
75118,0.149137,1274,190,1084
75119,0.108532,1465,159,1306
75120,0.147541,1220,180,1040
75351,0.106291,1383,147,1236
75352,0.0462428,1730,80,1650
75353,0.135031,1296,175,1121
75354,0.129558,1289,167,1122
75355,0.203627,1213,247,966
75396,0.118459,1376,163,1213
75397,0.0712148,1671,119,1552
75398,0.0627353,1594,100,1494
75399,0.143449,1206,173,1033
75400,0.0742092,1644,122,1522
76426,0.15512,1328,206,1122
76427,0.128682,1290,166,1124
76428,0.163283,1182,193,989
76429,0.21652,1247,270,977
76430,0.181473,1317,239,1078
77151,0.179229,1194,214,980
77152,0.170866,1270,217,1053
77153,0.1766,1359,240,1119
77154,0.141762,1305,185,1120
77155,0.0613288,1761,108,1653
77256,0.0446735,1746,78,1668
77257,0.12813,1358,174,1184
77258,0.0406178,1748,71,1677
77259,0.179757,1235,222,1013
77260,0.0643068,1695,109,1586
77341,0.12045,1511,182,1329
77342,0.0933775,1510,141,1369
77343,0.1,1520,152,1368
77344,0.041954,1740,73,1667
77345,0.0823755,1566,129,1437
77681,0.075179,1676,126,1550
77682,0.165438,1221,202,1019
77683,0.143393,1332,191,1141
77684,0.0929344,1571,146,1425
77685,0.115529,1333,154,1179
381,0.158367,1225,194,1031
382,0.168285,1236,208,1028
383,0.0987903,1488,147,1341
384,0.174941,1269,222,1047
385,0.174757,1339,234,1105
971,0.184034,1190,219,971
972,0.166132,1246,207,1039
973,0.0714286,1554,111,1443
974,0.136888,1388,190,1198
975,0.189127,1306,247,1059
1376,0.165568,1214,201,1013
1377,0.1376,1250,172,1078
1378,0.173878,1248,217,1031
1379,0.118477,1418,168,1250
1380,0.129257,1292,167,1125
1831,0.110175,1543,170,1373
1832,0.0977089,1484,145,1339
1833,0.127612,1340,171,1169
1834,0.161111,1260,203,1057
1835,0.198835,1202,239,963
3976,0.119192,1485,177,1308
3977,0.206981,1232,255,977
3978,0.118588,1501,178,1323
3979,0.131298,1310,172,1138
3980,0.17284,1215,210,1005
3986,0.224852,1183,266,917
3987,0.0847458,1475,125,1350
3988,0.202492,1284,260,1024
3989,0.143077,1300,186,1114
3990,0.135015,1348,182,1166
25511,0.148649,1258,187,1071
25512,0.234547,1181,277,904
25513,0.227828,1229,280,949
25514,0.118956,1303,155,1148
25515,0.173387,1240,215,1025
25521,0.170031,1288,219,1069
25522,0.176617,1206,213,993
25523,0.134328,1340,180,1160
25524,0.164818,1262,208,1054
25525,0.158781,1247,198,1049
25751,0.154472,1476,228,1248
25752,0.201373,1311,264,1047
25753,0.0742671,1535,114,1421
25754,0.152033,1230,187,1043
25755,0.134996,1363,184,1179
25781,0.159271,1262,201,1061
25782,0.164384,1241,204,1037
25783,0.185484,1240,230,1010
25784,0.113978,1395,159,1236
25785,0.12,1375,165,1210
25906,0.130792,1338,175,1163
25907,0.0761329,1655,126,1529
25908,0.246496,1213,299,914
25909,0.206512,1167,241,926
25910,0.216877,1268,275,993
25936,0.10604,1490,158,1332
25937,0.217709,1231,268,963
25938,0.158809,1209,192,1017
25939,0.212605,1190,253,937
25940,0.151111,1350,204,1146
26501,0.178117,1179,210,969
26502,0.162343,1195,194,1001
26503,0.131413,1423,187,1236
26504,0.165296,1216,201,1015
26505,0.192808,1307,252,1055
26541,0.134823,1298,175,1123
26542,0.182116,1219,222,997
26543,0.130587,1432,187,1245
26544,0.173719,1347,234,1113
26545,0.170612,1225,209,1016
26576,0.142415,1292,184,1108
26577,0.214856,1252,269,983
26578,0.166941,1216,203,1013
26579,0.165957,1175,195,980
26580,0.128399,1324,170,1154
26606,0.109434,1590,174,1416
26607,0.179177,1239,222,1017
26608,0.174089,1235,215,1020
26609,0.135262,1279,173,1106
26610,0.104947,1496,157,1339
26611,0.176183,1226,216,1010
26612,0.151652,1332,202,1130
26613,0.0651659,1688,110,1578
26614,0.184729,1218,225,993
26615,0.0552417,1593,88,1505
26666,0.173444,1205,209,996
26667,0.119713,1395,167,1228
26668,0.231026,1199,277,922
26669,0.173913,1265,220,1045
26670,0.171741,1281,220,1061
26676,0.137316,1289,177,1112
26677,0.188758,1192,225,967
26678,0.168019,1232,207,1025
26679,0.208167,1249,260,989
26680,0.0812954,1513,123,1390
26741,0.175494,1265,222,1043
26742,0.125091,1367,171,1196
26743,0.100699,1430,144,1286
26744,0.119215,1426,170,1256
26745,0.121191,1411,171,1240
26751,0.146901,1307,192,1115
26752,0.203791,1266,258,1008
26753,0.158062,1259,199,1060
26754,0.146853,1287,189,1098
26755,0.14381,1349,194,1155
26776,0.163331,1249,204,1045
26777,0.178225,1341,239,1102
26778,0.144372,1226,177,1049
26779,0.21323,1285,274,1011
26780,0.1518,1278,194,1084
26831,0.189011,1365,258,1107
26832,0.202372,1265,256,1009
26833,0.168644,1180,199,981
26834,0.144504,1301,188,1113
26835,0.166784,1421,237,1184
26836,0.147189,1352,199,1153
26837,0.0891678,1514,135,1379
26838,0.128582,1291,166,1125
26839,0.141239,1324,187,1137
26840,0.217612,1181,257,924
26871,0.190323,1240,236,1004
26872,0.128984,1349,174,1175
26873,0.0726496,1638,119,1519
26874,0.205951,1277,263,1014
26875,0.18871,1240,234,1006
26886,0.159639,1328,212,1116
26887,0.146076,1287,188,1099
26888,0.128244,1310,168,1142
26889,0.152124,1295,197,1098
26890,0.173016,1260,218,1042
26961,0.157312,1265,199,1066
26962,0.16192,1229,199,1030
26963,0.165367,1282,212,1070
26964,0.121148,1428,173,1255
26965,0.152297,1241,189,1052
27031,0.126628,1382,175,1207
27032,0.173208,1172,203,969
27033,0.0541002,1756,95,1661
27034,0.183168,1212,222,990
27035,0.162734,1229,200,1029
28016,0.169715,1367,232,1135
28017,0.110117,1453,160,1293
28018,0.189424,1267,240,1027
28019,0.143206,1229,176,1053
10946,0.155539,1318,205,1113
10947,0.170638,1301,222,1079
10948,0.239933,1192,286,906
10949,0.147193,1318,194,1124
10950,0.11351,1436,163,1273
10971,0.194205,1277,248,1029
10972,0.167572,1289,216,1073
10973,0.167539,1337,224,1113
10974,0.115963,1397,162,1235
10975,0.0723104,1701,123,1578
15961,0.182573,1205,220,985
15962,0.108801,1443,157,1286
15963,0.104818,1536,161,1375
15964,0.179269,1177,211,966
15965,0.198467,1305,259,1046
16121,0.215524,1211,261,950
16122,0.171261,1197,205,992
16123,0.134193,1319,177,1142
16124,0.106948,1468,157,1311
16125,0.122782,1409,173,1236
17006,0.164678,1257,207,1050
17007,0.0927198,1456,135,1321
17008,0.183801,1284,236,1048
17009,0.156101,1262,197,1065
17010,0.145215,1212,176,1036
19131,0.15367,1308,201,1107
19132,0.0991848,1472,146,1326
19133,0.178716,1231,220,1011
19134,0.151946,1336,203,1133
19135,0.155033,1361,211,1150
19421,0.0999329,1491,149,1342
19422,0.106914,1403,150,1253
19423,0.0873016,1512,132,1380
19424,0.163115,1220,199,1021
19425,0.215474,1202,259,943
26066,0.185243,1274,236,1038
26067,0.136294,1306,178,1128
26068,0.199009,1211,241,970
26069,0.105378,1376,145,1231
26070,0.121094,1536,186,1350
29661,0.0759247,1541,117,1424
